Semester,Year,Repository,Action,Author,Repo_ID,Assignees,Close_date,Closed_by,Request_Status,Reviewers,Review_Recommendation,Tagged,week
Spring,2020,t0081,commit,p0017,7da55461614abf20ce3b1ffce10230e1e11bbeea,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0214,a7cf9e95c8101a25f742980b5082a4f8eb6e8e19,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0214,eb086f13c797c68a8d0a05c8b2187db4ab74ec6e,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0017,7d2c120163c75958df2d76083e0fc69b1f8a6064,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0362,1c33dc7f1022931b6ded31ed7bbefd2ba6535f16,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0017,d8ba01a1b4c25d16b1db8e0912572bc74a53d0b6,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,43f66d8afbc89775971ba09572720d4d26d11533,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,bc594185e7ace7383b41436efee147e391b34b94,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,9eb8cb036cc42facd37a108e7f7f7bcbf2f52754,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,320b8db4e32ee832a7d0f3c52bde78f530e1380e,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,dce5e95d0f946f5755e0c40aedfcae40f3e4a6e9,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0362,d677b635689be3ccdcd15a5c97f551e9a5126537,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,862896957b187f95dc16de940567d84159480f05,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,2a3236b8eb34eb8bac1d0a1f1d626dc947a4fb2c,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,a731574e296635fa9d073115e544a9a75adffed4,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,44985bdc1bc85bced0505ab27ff29b050b19e318,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0362,5b12fe9098169bde4b8ea05b6df415988b73610e,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0362,43562da5f0cb388b1d60fb205f7bf0d5f8e21155,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,1bca206e58c37efbe7ee3d2dafe823a869d1b405,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0017,f4ae5c51e904735a0d3ed143e74dd46fd21ff3c7,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0017,c59c1703c5fddf403d65026af4d1153953063fbe,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0017,cc1100af5a28d3c1265fa06b2940feee1da65403,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0232,8bf2cc777766da44270c7172a3ad4394fbc1e71f,N/A,N/A,N/A,N/A,N/A,N/A,,4
Spring,2020,t0081,commit,p0362,05fe3d1fa9666c7e0ff6b06ca56b6584e78037a8,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,2bd3e53ce9d3ce01a5ba3eea14530596a58fdc2b,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,02436b1663dfaf314b7bd1d54cd50d4daba8d220,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,8ff3bf384f5711e56de65eb19c84dace9d36b86d,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,2d2ec56f022bf95c5f0901365f988348cb69597b,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,2739ef6be3adecffdb795e618f77e01cd4846092,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,a70903dc0738224c75b883cfc9b31a5591b68655,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,7c79da8ebce4acd00cfd23ad53446cd565fd94e5,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,3b829fe535cf4bb9c405bbbf94ca4b7c90901c8f,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,aa47a00a2f97e74b64091d8c83d8b8fe6480a3b3,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,382bac41049da6a3f0a56351125525bb728cd873,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,687cf2b02c196389a16b0ead413e70c9ea43c79a,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,ca11034287006fdada8e36addf12441f752f478d,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0214,f65af32831993dedf0c20ca51fcd9c522836a864,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0017,cc445c6e252b14b02982487cacb6f50fa9beeedc,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0017,476140aa38b4787bc751b35276db454f7baeb922,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,5d69a165ba76e793c06110a8bee84e788c771685,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,23197f5425995c3f71dc4580b2e9f545866be530,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0017,fb946dfd46218622ca0a47dea14987552d0ce76e,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0017,1d486bd710199190712a56b43b383e82d8a41e82,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0214,007c59627cfeaaf1058ff7c1d6465e887489a47a,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,5728ed4b146cd0ef4930c2a4277fd629a2bc3c1e,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0362,123c59dbb9fe64e34c79bc10aea58a5706f87296,N/A,N/A,N/A,N/A,N/A,N/A,,3
Spring,2020,t0081,commit,p0232,8ddce5f88150ae8490cd23134ca3c14e6c025f45,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0362,f9752c00ff3f1be38b2cdf9c62ae10bcfc3b3b71,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0214,3f29378883915b82a250c05f23dcff7b649b0117,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0214,a971f98e0f9a823c25ec2d143c6ebdf65ed50054,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,1935f89120ecf413621cee0da4db2df5fa99483c,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0362,c924e5cec8551a5fea1278e2e9d842845bd8f69b,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,41179de3aa1790890666ff1e587f700870a6da3a,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0362,35435aedc99dc165e2f74807a0bbe30e4394ea09,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,f422b2b1dc43879363ee241f7e9d4dc316384be1,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0362,77bdc233b5f5f0d2eddc06a08e5a309ea7fae636,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0362,cf22ef6db370485f652d3c81c3ad5489c2362fa6,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,749b6040fc34cca5918bc27f49625b280d095841,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,fd74a094fb4f24ae6870cd4478ea256cb449e016,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,ded423e91371941f216d003acd8e75ad214672dc,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,538f0e5642dc4f784e4cad3fdce981e6046e3f54,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0362,584b8b63c8546d601bbdc27b55999b15a811b850,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,7eb63911ca2217dba732ad604e27449d96a3906a,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,1c8bf45a357508e510d738b874c2b8453c2e8190,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0017,9557699162cea04a0fea188a9c79b827ce070575,N/A,N/A,N/A,N/A,N/A,N/A,,2
Spring,2020,t0081,commit,p0214,9c7b50e7a1417b750b6e2d33964a6f44997e94c4,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0214,7b5055fb892343b2d4e29ff249d4379a81160d6d,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0017,cb0a6a43c6371b902cceef40ab6486186d46effa,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0017,ff2f1c0a8f3035eaa765ac9187e8d8645bb2ba3e,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,5c788344dbd959835d28c2a3bdc2f1ce28b74df8,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0017,c8555ae59d27d54f5afd96469d34a55dcb440f4d,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,8c9273773164fbe3ef4e5d107e359a7d7b5fec7c,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,b97b321983078a8be9c5a161b1730e62bcf626df,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,b19d5faf753b5d4f008611d94cf984207f79c102,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,d1fad8f20461978506d8be005ed3956b12459ce8,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0017,61af646d9c0a11e836fb004f60fc0702095390af,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0214,800e02cab37a5f3d200b5bee3cff07146c4fc925,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0214,843dd64c584c3b17c5b181e1dc5220a18ba27626,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,c08544064c0c038c8836e392ede2b6fb84444909,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,commit,p0232,627c518393ad4184d63acbf6ae445b2cfcd8159d,N/A,N/A,N/A,N/A,N/A,N/A,,1
Spring,2020,t0081,code_review,p0280,63,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0081,code_review,p0362,63,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0081,code_review,p0214,63,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0081,code_review,p0214,61,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,61,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0081,code_review,p0280,61,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,13
Spring,2020,t0081,code_review,p0214,60,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,60,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0280,60,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0232,58,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,58,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0280,58,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0232,57,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0214,57,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,57,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,56,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0214,56,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0232,56,N/A,N/A,N/A,CHANGES_REQUESTED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0232,56,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0280,55,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0214,55,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,55,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0214,54,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,54,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0280,54,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0280,53,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0214,53,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0362,53,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0280,52,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0232,52,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0214,52,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,12
Spring,2020,t0081,code_review,p0232,51,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0214,51,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,11
Spring,2020,t0081,code_review,p0362,51,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,11
Spring,2020,t0081,code_review,p0280,50,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0214,50,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0362,50,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0214,49,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0280,49,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0362,49,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,10
Spring,2020,t0081,code_review,p0232,45,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,9
Spring,2020,t0081,code_review,p0362,45,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,9
Spring,2020,t0081,code_review,p0280,45,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,9
Spring,2020,t0081,code_review,p0280,43,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0232,43,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0214,43,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,9
Spring,2020,t0081,code_review,p0214,42,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0232,42,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0362,42,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0214,41,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0214,40,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0280,40,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0362,40,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,8
Spring,2020,t0081,code_review,p0280,39,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0081,code_review,p0214,39,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0081,code_review,p0362,39,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0081,code_review,p0280,35,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0081,code_review,p0362,35,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0081,code_review,p0214,35,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,6
Spring,2020,t0081,code_review,p0280,34,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0214,34,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0232,34,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0280,33,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0214,33,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0362,33,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0232,32,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0280,32,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0362,32,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,5
Spring,2020,t0081,code_review,p0280,31,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0362,31,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0232,31,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0280,31,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0362,30,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0214,30,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0280,30,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0214,29,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0362,29,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0280,29,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0280,28,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0214,28,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0362,28,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0362,27,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0214,27,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0280,27,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,4
Spring,2020,t0081,code_review,p0232,22,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,3
Spring,2020,t0081,code_review,p0362,22,N/A,N/A,N/A,COMMENTED,N/A,N/A,N/A,3
Spring,2020,t0081,code_review,p0362,22,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,3
Spring,2020,t0081,code_review,p0280,22,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,3
Spring,2020,t0081,code_review,p0280,20,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,2
Spring,2020,t0081,code_review,p0362,20,N/A,N/A,N/A,COMMENTED,N/A,N/A,N/A,2
Spring,2020,t0081,code_review,p0362,20,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,2
Spring,2020,t0081,code_review,p0214,20,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,2
Spring,2020,t0081,code_review,p0362,18,N/A,N/A,N/A,COMMENTED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,18,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0280,18,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0232,18,N/A,N/A,N/A,CHANGES_REQUESTED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0232,18,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0214,17,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0280,17,N/A,N/A,N/A,CHANGES_REQUESTED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,17,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,17,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0280,17,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0214,16,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,16,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0280,16,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,15,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0232,15,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0280,15,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0214,1,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,1,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0280,1,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,1,N/A,N/A,N/A,COMMENTED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0362,1,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,code_review,p0214,1,N/A,N/A,N/A,APPROVED,N/A,N/A,N/A,1
Spring,2020,t0081,comment,p0232,589531982,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1
Spring,2020,t0081,comment,p0214,591208180,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2
Spring,2020,t0081,comment,p0280,598049639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4
Spring,2020,t0081,comment,p0232,602327607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5
Spring,2020,t0081,comment,p0232,623889908,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0081,comment,p0362,623898070,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0081,comment,p0232,623902620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0081,comment,p0280,624989186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0081,comment,p0232,626388547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12
Spring,2020,t0081,comment,p0280,628495213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13
Spring,2019,t0082,commit,p0254,fd57cb2939796ca71c2bfb37d12d6c1b41c1a262,N/A,N/A,N/A,N/A,N/A,N/A,,14
Spring,2019,t0082,commit,p0254,b3e9fcd4706531400af655470291655d078a8c4b,N/A,N/A,N/A,N/A,N/A,N/A,,14
Spring,2019,t0082,commit,p0254,f2547c6771eaa01e2e1d5e987fc6df6d71353a4e,N/A,N/A,N/A,N/A,N/A,N/A,,14
Spring,2019,t0082,commit,p0254,83f82e1a869df402581e29450390d2bb0be0770f,N/A,N/A,N/A,N/A,N/A,N/A,,14
Spring,2019,t0082,commit,p0254,346d330640fdedef5ce10ac3bb2acd4221f2b8dd,N/A,N/A,N/A,N/A,N/A,N/A,,14
Spring,2019,t0082,commit,p0254,5769b4962bcf08b9f1599e7d549ff3d80c3437f7,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,ad4184aa5cc88c6ea817be63806745169a4a64fc,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,60f343ac1bf9d2b147fdc2f472face6bcb77037b,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,631c9d9c6c72a335828cbf46276c80341d58e72b,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,b6f1b03eda93e9b72896085884ad364d739dfe77,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,80f256133c8569b7987ec3e685d5120e7609a63b,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,a0947215d4d31aee1a5495bc886e92106923d7a6,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,cb72b53540cecc29a32a8180fd59202a1389b233,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,4e31b93c5ef7b19430e4dff5c423b3480ecacb24,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,7aaab53c18da1a1e312cc1e4358b2456fd61c186,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,0d22d5700e7ecdb99449cb080e263437f2a8db07,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,5761bcc4cc244c2e5e55d6637cb6e55c1a8454bc,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,b461c686e414f5abb776aa9b8f18303db9e73b56,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,0b07ae4d90c4657bdb0da362ee3f282f3458711b,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,95c69a7b9879b6ca30067791330ecbcb2fa2e296,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,c03cf6dd684fd5291c5829bc0edd10dec6ca30e3,N/A,N/A,N/A,N/A,N/A,N/A,,13
Spring,2019,t0082,commit,p0254,d43374a6525f4786793dc759376140166258aa46,N/A,N/A,N/A,N/A,N/A,N/A,,13
